b
9,2702570S,32394,129576008,517,0,0
9,2500,1,,
S,38077,152308008,505,0,0
S,38078,152312008,505,0,0
S,38079,152316008,505,0,0
S,38080,152320008,498,0,0
S,38081,152324008,483,0,0
S,38082,152328008,468,0,0
S,38083,152332012,468,0,0
S,38084,152336008,483,0,0
S,38085,152340012,498,0,0
S,38086,152344008,505,0,0
S,38087,152348008,505,0,0
S,38088,152352008,590,0,0
S,38089,152356008,675,0,0
S,38090,152360008,760,0,0
S,38091,152364008,675,0,0
S,38092,152368008,590,0,0
S,38093,152372008,505,0,0
S,38094,152376012,505,0,0
S,38095,152380012,489,0,0
S,38096,152384012,473,0,0
S,38097,152388008,457,0,0
S,38098,152392008,440,0,0
S,38099,152396008,457,0,0
S,38100,152400008,474,0,0
S,38101,152404008,490,0,0
S,38102,152408008,506,0,0
S,38103,152412008,506,0,0
S,38104,152416008,506,0,0
S,38105,152420008,506,0,0
S,38106,152424008,506,0,0
S,38107,152428012,506,0,0
S,38108,152432008,506,0,0
S,38109,152436008,506,0,0
S,38110,152440012,506,0,0
S,38111,152444008,506,0,0
S,38112,152448008,509,0,0
S,38113,152452008,515,0,0
S,38114,152456008,520,0,0
S,38115,152460008,525,0,0
S,38116,152464008,530,0,0
S,38117,152468008,536,0,0
S,38118,152472008,541,0,0
S,38119,152476008,546,0,0
S,38120,152480008,551,0,0
S,38121,152484008,557,0,0
S,38122,152488012,562,0,0
S,38123,152492012,567,0,0
S,38124,152496008,572,0,0
S,38125,152500012,578,0,0
S,38126,152504008,584,0,0
S,38127,152508008,589,0,0
S,38128,152512008,589,0,0
S,38129,152516008,584,0,0
S,38130,152520008,578,0,0
S,38131,152524012,573,0,0
S,38132,152528008,568,0,0
S,38133,152532008,563,0,0
S,38134,152536008,558,0,0
S,38135,152540008,552,0,0
S,38136,152544008,547,0,0
S,38137,152548008,542,0,0
S,38138,152552008,537,0,0
S,38139,152556008,531,0,0
S,38140,152560012,526,0,0
S,38141,152564008,521,0,0
S,38142,152568008,516,0,0
S,38143,152572008,510,0,0
S,38144,152576008,507,0,0
S,38145,152580012,507,0,0
S,38146,152584008,507,0,0
S,38147,152588008,507,0,0
S,38148,152592008,507,0,0
S,38149,152596008,507,0,0
S,38150,152600012,508,0,0
S,38151,152604008,508,0,0
S,38152,152608008,508,0,0
S,38153,152612008,508,0,0
S,38154,152616008,508,0,0
S,38155,152620008,508,0,0
S,38156,152624008,508,0,0
S,38157,152628008,508,0,0
S,38158,152632008,508,0,0
S,38159,152636008,508,0,0
S,38160,152640008,508,0,0
S,38161,152644008,508,0,0
S,38162,152648008,508,0,0
S,38163,152652008,508,0,0
S,38164,152656008,508,0,0
S,38165,152660012,508,0,0
S,38166,152664008,508,0,0
S,38167,152668008,508,0,0
S,38168,152672008,508,0,0
S,38169,152676008,508,0,0
S,38170,152680008,508,0,0
S,38171,152684008,508,0,0
S,38172,152688012,508,0,0
S,38173,152692008,508,0,0
S,38174,152696008,508,0,0
S,38175,152700008,509,0,0
S,38176,152704012,512,0,0
S,38177,152708008,516,0,0
S,38178,152712008,520,0,0
S,38179,152716008,523,0,0
S,38180,152720008,527,0,0
S,38181,152724008,531,0,0
S,38182,152728008,535,0,0
S,38183,152732008,535,0,0
S,38184,152736008,531,0,0
S,38185,152740008,527,0,0
S,38186,152744012,523,0,0
S,38187,152748008,520,0,0
S,38188,152752008,516,0,0
S,38189,152756008,512,0,0
S,38190,152760008,509,0,0
S,38191,152764008,509,0,0
S,38192,152768008,509,0,0
S,38193,152772008,509,0,0
S,38194,152776008,509,0,0
S,38195,152780008,509,0,0
S,38196,152784008,509,0,0
S,38197,152788008,509,0,0
S,38198,152792012,509,0,0
S,38199,152796012,509,0,0
S,38200,152800008,503,0,0
S,38201,152804008,488,0,0
S,38202,152808008,473,0,0
S,38203,152812008,473,0,0
S,38204,152816012,488,0,0
S,38205,152820012,503,0,0
S,38206,152824008,510,0,0
S,38207,152828012,510,0,0
S,38208,152832008,595,0,0
S,38209,152836012,680,0,0
S,38210,152840008,765,0,0
S,38211,152844008,680,0,0
S,38212,152848008,595,0,0
S,38213,152852008,510,0,0
S,38214,152856008,510,0,0
S,38215,152860012,494,0,0
S,38216,152864008,478,0,0
S,38217,152868008,462,0,0
S,38218,152872008,445,0,0
S,38219,152876008,462,0,0
S,38220,152880008,478,0,0
S,38221,152884012,494,0,0
S,38222,152888008,510,0,0
S,38223,152892008,510,0,0
S,38224,152896008,510,0,0
S,38225,152900008,511,0,0
S,38226,152904008,511,0,0
S,38227,152908008,511,0,0
S,38228,152912008,511,0,0
S,38229,152916008,511,0,0
S,38230,152920012,511,0,0
S,38231,152924008,511,0,0
S,38232,152928008,514,0,0
S,38233,152932008,520,0,0
S,38234,152936008,525,0,0
S,38235,152940008,530,0,0
S,38236,152944012,535,0,0
S,38237,152948008,541,0,0
S,38238,152952008,546,0,0
S,38239,152956008,551,0,0
S,38240,152960008,556,0,0
S,38241,152964012,562,0,0
S,38242,152968008,567,0,0
S,38243,152972012,572,0,0
S,38244,152976008,577,0,0
S,38245,152980008,582,0,0
S,38246,152984008,588,0,0
S,38247,152988008,593,0,0
S,38248,152992008,593,0,0
S,38249,152996008,588,0,0
S,38250,153000008,583,0,0
S,38251,153004008,578,0,0
S,38252,153008008,573,0,0
S,38253,153012008,568,0,0
S,38254,153016008,563,0,0
S,38255,153020008,557,0,0
S,38256,153024008,552,0,0
S,38257,153028008,547,0,0
S,38258,153032012,542,0,0
S,38259,153036008,536,0,0
S,38260,153040008,531,0,0
S,38261,153044008,526,0,0
S,38262,153048008,521,0,0
S,38263,153052008,515,0,0
S,38264,153056008,512,0,0
S,38265,153060008,512,0,0
S,38266,153064008,512,0,0
S,38267,153068008,512,0,0
S,38268,153072008,512,0,0
S,38269,153076008,512,0,0
S,38270,153080008,512,0,0
S,38271,153084008,512,0,0
S,38272,153088008,512,0,0
S,38273,153092008,512,0,0
S,38274,153096008,512,0,0
S,38275,153100008,513,0,0
S,38276,153104008,513,0,0
S,38277,153108008,513,0,0
S,38278,153112008,513,0,0
S,38279,153116008,513,0,0
S,38280,153120008,513,0,0
S,38281,153124008,513,0,0
S,38282,153128012,513,0,0
S,38283,153132008,513,0,0
S,38284,153136008,513,0,0
S,38285,153140008,513,0,0
S,38286,153144008,513,0,0
S,38287,153148008,513,0,0
S,38288,153152008,513,0,0
S,38289,153156008,513,0,0
S,38290,153160008,513,0,0
S,38291,153164008,513,0,0
S,38292,153168008,513,0,0
S,38293,153172012,513,0,0
S,38294,153176008,513,0,0
S,38295,153180008,513,0,0
S,38296,153184008,516,0,0
S,38297,153188008,520,0,0
S,38298,153192008,524,0,0
S,38299,153196008,527,0,0
S,38300,153200008,532,0,0
S,38301,153204008,536,0,0
S,38302,153208008,540,0,0
S,38303,153212008,540,0,0
S,38304,153216008,536,0,0
S,38305,153220008,532,0,0
S,38306,153224008,528,0,0
S,38307,153228008,525,0,0
S,38308,153232008,521,0,0
S,38309,153236008,517,0,0
S,38310,153240008,514,0,0
S,38311,153244008,514,0,0
S,38312,153248008,514,0,0
S,38313,153252008,514,0,0
S,38314,153256012,514,0,0
S,38315,153260012,514,0,0
S,38316,153264008,514,0,0
S,38317,153268008,514,0,0
S,38318,153272008,514,0,0
S,38319,153276008,514,0,0
S,38320,153280008,507,0,0
S,38321,153284012,492,0,0
S,38322,153288008,477,0,0
S,38323,153292008,477,0,0
S,38324,153296008,492,0,0
S,38325,153300012,508,0,0
S,38326,153304008,515,0,0
S,38327,153308008,515,0,0
S,38328,153312008,600,0,0
S,38329,153316008,685,0,0
S,38330,153320012,769,0,0
S,38331,153324008,685,0,0
S,38332,153328012,599,0,0
S,38333,153332012,515,0,0
S,38334,153336008,515,0,0
S,38335,153340008,499,0,0
S,38336,153344008,483,0,0
S,38337,153348008,467,0,0
S,38338,153352008,450,0,0
S,38339,153356008,467,0,0
S,38340,153360008,483,0,0
S,38341,153364008,499,0,0
S,38342,153368008,515,0,0
S,38343,153372008,515,0,0
S,38344,153376008,515,0,0
S,38345,153380008,515,0,0
S,38346,153384008,515,0,0
S,38347,153388008,515,0,0
S,38348,153392012,515,0,0
S,38349,153396012,515,0,0
S,38350,153400008,516,0,0
S,38351,153404008,516,0,0
S,38352,153408008,519,0,0
S,38353,153412008,525,0,0
S,38354,153416012,530,0,0
S,38355,153420008,535,0,0
S,38356,153424008,540,0,0
S,38357,153428008,546,0,0
S,38358,153432008,551,0,0
S,38359,153436008,556,0,0
S,38360,153440012,561,0,0
S,38361,153444008,567,0,0
S,38362,153448008,572,0,0
S,38363,153452008,577,0,0
S,38364,153456008,582,0,0
S,38365,153460012,587,0,0
S,38366,153464008,593,0,0
S,38367,153468012,598,0,0
S,38368,153472008,598,0,0
S,38369,153476008,593,0,0
S,38370,153480008,587,0,0
S,38371,153484008,582,0,0
S,38372,153488008,577,0,0
S,38373,153492008,572,0,0
S,38374,153496008,567,0,0
S,38375,153500008,562,0,0
S,38376,153504008,557,0,0
S,38377,153508008,552,0,0
S,38378,153512008,547,0,0
S,38379,153516012,541,0,0
S,38380,153520008,536,0,0
S,38381,153524012,531,0,0
S,38382,153528012,526,0,0
S,38383,153532012,520,0,0
S,38384,153536012,517,0,0
S,38385,153540008,517,0,0
S,38386,153544008,517,0,0
S,38387,153548008,517,0,0
S,38388,153552012,517,0,0
S,38389,153556008,517,0,0
S,38390,153560012,517,0,0
S,38391,153564008,517,0,0
S,38392,153568008,517,0,0
S,38393,153572008,517,0,0
S,38394,153576008,517,0,0
S,38395,153580008,517,0,0
S,38396,153584012,517,0,0
S,38397,153588008,517,0,0
S,38398,153592008,517,0,0
S,38399,153596008,517,0,0
S,38400,153600008,518,0,0
S,38401,153604008,518,0,0
S,38402,153608008,518,0,0
S,38403,153612008,518,0,0
S,38404,153616012,518,0,0
S,38405,153620012,518,0,0
S,38406,153624008,518,0,0
S,38407,153628008,518,0,0
S,38408,153632008,518,0,0
S,38409,153636008,518,0,0
S,38410,153640008,518,0,0
S,38411,153644008,518,0,0
S,38412,153648008,518,0,0
S,38413,153652008,518,0,0
S,38414,153656008,518,0,0
S,38415,153660012,518,0,0
S,38416,153664008,521,0,0
S,38417,153668008,525,0,0
S,38418,153672008,529,0,0
S,38419,153676008,532,0,0
S,38420,153680008,536,0,0
S,38421,153684008,540,0,0
S,38422,153688008,544,0,0
S,38423,153692008,544,0,0
S,38424,153696008,540,0,0
S,38425,153700012,537,0,0
S,38426,153704008,533,0,0
S,38427,153708008,530,0,0
S,38428,153712008,526,0,0
S,38429,153716008,522,0,0
S,38430,153720008,519,0,0
S,38431,153724008,519,0,0
S,38432,153728008,519,0,0
S,38433,153732008,519,0,0
S,38434,153736012,519,0,0
S,38435,153740008,519,0,0
S,38436,153744008,519,0,0
S,38437,153748008,519,0,0
S,38438,153752008,519,0,0
S,38439,153756012,519,0,0
S,38440,153760008,512,0,0
S,38441,153764008,497,0,0
S,38442,153768012,482,0,0
S,38443,153772008,482,0,0
S,38444,153776008,497,0,0
S,38445,153780012,512,0,0
S,38446,153784008,519,0,0
S,38447,153788008,519,0,0
S,38448,153792008,604,0,0
S,38449,153796008,689,0,0
S,38450,153800012,774,0,0
S,38451,153804008,690,0,0
S,38452,153808008,605,0,0
S,38453,153812008,520,0,0
S,38454,153816008,520,0,0
S,38455,153820008,504,0,0
S,38456,153824008,488,0,0
S,38457,153828008,472,0,0
S,38458,153832008,455,0,0
S,38459,153836008,472,0,0
S,38460,153840008,488,0,0
S,38461,153844008,504,0,0
S,38462,153848008,520,0,0
S,38463,153852012,520,0,0
S,38464,153856008,520,0,0
S,38465,153860008,520,0,0
S,38466,153864012,520,0,0
S,38467,153868008,520,0,0
S,38468,153872008,520,0,0
S,38469,153876008,520,0,0
S,38470,153880008,520,0,0
S,38471,153884008,520,0,0
S,38472,153888008,523,0,0
S,38473,153892008,529,0,0
S,38474,153896012,534,0,0
S,38475,153900008,540,0,0
S,38476,153904008,545,0,0
S,38477,153908008,551,0,0
S,38478,153912008,556,0,0
S,38479,153916008,561,0,0
S,38480,153920008,566,0,0
S,38481,153924012,572,0,0
S,38482,153928008,577,0,0
S,38483,153932012,582,0,0
S,38484,153936008,587,0,0
S,38485,153940008,592,0,0
S,38486,153944008,598,0,0
S,38487,153948008,603,0,0
S,38488,153952008,603,0,0
S,38489,153956008,598,0,0
S,38490,153960012,592,0,0
S,38491,153964008,587,0,0
S,38492,153968008,582,0,0
S,38493,153972008,577,0,0
S,38494,153976008,572,0,0
S,38495,153980008,566,0,0
S,38496,153984008,561,0,0
S,38497,153988008,556,0,0
S,38498,153992008,551,0,0
S,38499,153996008,545,0,0
S,38500,154000008,541,0,0
S,38501,154004008,536,0,0
S,38502,154008008,531,0,0
S,38503,154012008,525,0,0
S,38504,154016008,522,0,0
S,38505,154020012,522,0,0
S,38506,154024008,522,0,0
S,38507,154028012,522,0,0
S,38508,154032008,522,0,0
S,38509,154036008,522,0,0
S,38510,154040008,522,0,0
S,38511,154044008,522,0,0
S,38512,154048008,522,0,0
S,38513,154052012,522,0,0
S,38514,154056008,522,0,0
S,38515,154060008,522,0,0
S,38516,154064008,522,0,0
S,38517,154068008,522,0,0
S,38518,154072008,522,0,0
S,38519,154076008,522,0,0
S,38520,154080008,522,0,0
S,38521,154084008,522,0,0
S,38522,154088008,522,0,0
S,38523,154092008,522,0,0
S,38524,154096008,522,0,0
S,38525,154100008,521,0,0
S,38526,154104008,521,0,0
S,38527,154108008,521,0,0
S,38528,154112008,521,0,0
S,38529,154116008,521,0,0
S,38530,154120008,521,0,0
S,38531,154124008,521,0,0
S,38532,154128012,521,0,0
S,38533,154132012,521,0,0
S,38534,154136008,521,0,0
S,38535,154140008,521,0,0
S,38536,154144008,524,0,0
S,38537,154148008,528,0,0
S,38538,154152008,532,0,0
S,38539,154156012,535,0,0
S,38540,154160008,539,0,0
S,38541,154164008,543,0,0
S,38542,154168008,547,0,0
S,38543,154172008,547,0,0
S,38544,154176008,543,0,0
S,38545,154180008,539,0,0
S,38546,154184008,535,0,0
S,38547,154188008,532,0,0
S,38548,154192012,528,0,0
S,38549,154196008,524,0,0
S,38550,154200008,520,0,0
S,38551,154204008,520,0,0
S,38552,154208008,520,0,0
S,38553,154212008,520,0,0
S,38554,154216008,520,0,0
S,38555,154220008,520,0,0
S,38556,154224012,520,0,0
S,38557,154228008,520,0,0
S,38558,154232008,520,0,0
S,38559,154236008,520,0,0
S,38560,154240008,513,0,0
S,38561,154244008,498,0,0
S,38562,154248012,483,0,0
S,38563,154252008,483,0,0
S,38564,154256008,498,0,0
S,38565,154260008,513,0,0
S,38566,154264008,520,0,0
S,38567,154268008,520,0,0
S,38568,154272008,605,0,0
S,38569,154276008,690,0,0
S,38570,154280008,775,0,0
S,38571,154284008,690,0,0
S,38572,154288008,605,0,0
S,38573,154292008,520,0,0
S,38574,154296008,520,0,0
S,38575,154300008,503,0,0
S,38576,154304008,487,0,0
S,38577,154308008,471,0,0
S,38578,154312012,455,0,0
S,38579,154316008,471,0,0
S,38580,154320008,487,0,0
S,38581,154324008,503,0,0
S,38582,154328008,519,0,0
S,38583,154332008,519,0,0
S,38584,154336012,519,0,0
S,38585,154340008,519,0,0
S,38586,154344012,519,0,0
S,38587,154348008,519,0,0
S,38588,154352012,519,0,0
S,38589,154356012,519,0,0
S,38590,154360008,519,0,0
S,38591,154364008,519,0,0
S,38592,154368008,522,0,0
S,38593,154372008,528,0,0
S,38594,154376012,533,0,0
S,38595,154380008,538,0,0
S,38596,154384008,543,0,0
S,38597,154388008,549,0,0
S,38598,154392008,554,0,0
S,38599,154396008,559,0,0
S,38600,154400008,563,0,0
S,38601,154404008,569,0,0
S,38602,154408008,574,0,0
S,38603,154412012,579,0,0
S,38604,154416008,584,0,0
S,38605,154420008,589,0,0
S,38606,154424008,595,0,0
S,38607,154428008,600,0,0
S,38608,154432008,600,0,0
S,38609,154436008,595,0,0
S,38610,154440012,589,0,0
S,38611,154444008,584,0,0
S,38612,154448008,579,0,0
S,38613,154452008,574,0,0
S,38614,154456008,569,0,0
S,38615,154460008,563,0,0
S,38616,154464008,558,0,0
S,38617,154468008,553,0,0
S,38618,154472008,548,0,0
S,38619,154476008,542,0,0
S,38620,154480008,537,0,0
S,38621,154484012,532,0,0
S,38622,154488008,527,0,0
S,38623,154492008,521,0,0
S,38624,154496008,518,0,0
S,38625,154500008,517,0,0
S,38626,154504008,517,0,0
S,38627,154508008,517,0,0
S,38628,154512008,517,0,0
S,38629,154516008,517,0,0
S,38630,154520008,517,0,0
S,38631,154524008,517,0,0
S,38632,154528008,517,0,0
S,38633,154532008,517,0,0
S,38634,154536008,517,0,0
S,38635,154540008,517,0,0
S,38636,154544012,517,0,0
S,38637,154548008,517,0,0
S,38638,154552008,517,0,0
S,38639,154556008,517,0,0
S,38640,154560008,517,0,0
S,38641,154564008,517,0,0
S,38642,154568008,517,0,0
S,38643,154572008,517,0,0
S,38644,154576008,517,0,0
S,38645,154580008,517,0,0
S,38646,154584008,517,0,0
S,38647,154588008,517,0,0
S,38648,154592008,517,0,0
S,38649,154596008,517,0,0
S,38650,154600012,516,0,0
S,38651,154604008,516,0,0
S,38652,154608008,516,0,0
S,38653,154612008,516,0,0
S,38654,154616008,516,0,0
S,38655,154620008,516,0,0
S,38656,154624008,519,0,0
S,38657,154628008,523,0,0
S,38658,154632008,527,0,0
S,38659,154636008,530,0,0
S,38660,154640008,534,0,0
S,38661,154644008,538,0,0
S,38662,154648008,542,0,0
S,38663,154652008,542,0,0
S,38664,154656008,538,0,0
S,38665,154660008,534,0,0
S,38666,154664008,530,0,0
S,38667,154668008,527,0,0
S,38668,154672008,523,0,0
S,38669,154676008,519,0,0
S,38670,154680008,516,0,0
S,38671,154684008,516,0,0
S,38672,154688008,516,0,0
S,38673,154692008,516,0,0
S,38674,154696008,516,0,0
S,38675,154700008,515,0,0
S,38676,154704008,515,0,0
S,38677,154708012,515,0,0
S,38678,154712008,515,0,0
S,38679,154716008,515,0,0
S,38680,154720008,508,0,0
S,38681,154724008,493,0,0
S,38682,154728008,478,0,0
S,38683,154732008,478,0,0
S,38684,154736008,493,0,0
S,38685,154740008,508,0,0
S,38686,154744012,515,0,0
S,38687,154748008,515,0,0
S,38688,154752008,600,0,0
S,38689,154756008,685,0,0
S,38690,154760008,770,0,0
S,38691,154764008,685,0,0
S,38692,154768008,600,0,0
S,38693,154772008,515,0,0
S,38694,154776008,515,0,0
S,38695,154780008,499,0,0
S,38696,154784012,483,0,0
S,38697,154788008,467,0,0
S,38698,154792008,450,0,0
S,38699,154796008,467,0,0
S,38700,154800008,482,0,0
S,38701,154804012,498,0,0
S,38702,154808008,514,0,0
S,38703,154812012,514,0,0
S,38704,154816008,514,0,0
S,38705,154820008,514,0,0
S,38706,154824008,514,0,0
S,38707,154828008,514,0,0
S,38708,154832008,514,0,0
S,38709,154836008,514,0,0
S,38710,154840008,514,0,0
S,38711,154844008,514,0,0
S,38712,154848008,517,0,0
S,38713,154852008,523,0,0
S,38714,154856008,528,0,0
S,38715,154860008,533,0,0
S,38716,154864008,538,0,0
S,38717,154868008,544,0,0
S,38718,154872008,549,0,0
S,38719,154876008,554,0,0
S,38720,154880008,559,0,0
S,38721,154884008,565,0,0
S,38722,154888008,570,0,0
S,38723,154892008,575,0,0
S,38724,154896008,580,0,0
S,38725,154900012,584,0,0
S,38726,154904012,590,0,0
S,38727,154908012,595,0,0
S,38728,154912008,595,0,0
S,38729,154916008,590,0,0
S,38730,154920008,584,0,0
S,38731,154924008,579,0,0
S,38732,154928008,574,0,0
S,38733,154932008,569,0,0
S,38734,154936008,564,0,0
S,38735,154940008,558,0,0
S,38736,154944008,553,0,0
S,38737,154948008,548,0,0
S,38738,154952012,543,0,0
S,38739,154956008,537,0,0
S,38740,154960012,532,0,0
S,38741,154964008,527,0,0
S,38742,154968008,522,0,0
S,38743,154972008,516,0,0
S,38744,154976008,513,0,0
S,38745,154980008,513,0,0
S,38746,154984008,513,0,0
S,38747,154988008,513,0,0
S,38748,154992008,513,0,0
S,38749,154996008,513,0,0
S,38750,155000008,512,0,0
S,38751,155004008,512,0,0
S,38752,155008008,512,0,0
S,38753,155012008,512,0,0
S,38754,155016008,512,0,0
S,38755,155020008,512,0,0
S,38756,155024008,512,0,0
S,38757,155028012,512,0,0
S,38758,155032008,512,0,0
S,38759,155036008,512,0,0
S,38760,155040008,512,0,0
S,38761,155044008,512,0,0
S,38762,155048008,512,0,0
S,38763,155052008,512,0,0
S,38764,155056008,512,0,0
S,38765,155060008,512,0,0
S,38766,155064012,512,0,0
S,38767,155068008,512,0,0
S,38768,155072008,512,0,0
S,38769,155076008,512,0,0
S,38770,155080008,512,0,0
S,38771,155084008,512,0,0
S,38772,155088012,512,0,0
S,38773,155092008,512,0,0
S,38774,155096008,512,0,0
S,38775,155100008,511,0,0
S,38776,155104008,514,0,0
S,38777,155108008,518,0,0
S,38778,155112008,522,0,0
S,38779,155116008,525,0,0
S,38780,155120008,529,0,0
S,38781,155124008,533,0,0
S,38782,155128008,537,0,0
S,38783,155132008,537,0,0
S,38784,155136008,533,0,0
S,38785,155140008,529,0,0
S,38786,155144008,525,0,0
S,38787,155148008,522,0,0
S,38788,155152008,518,0,0
S,38789,155156008,514,0,0
S,38790,155160008,511,0,0
S,38791,155164008,511,0,0
S,38792,155168012,511,0,0
S,38793,155172008,511,0,0
S,38794,155176008,511,0,0
S,38795,155180008,511,0,0
S,38796,155184008,511,0,0
S,38797,155188008,511,0,0
S,38798,155192008,511,0,0
S,38799,155196008,511,0,0
S,38800,155200008,503,0,0
S,38801,155204012,488,0,0
S,38802,155208008,473,0,0
S,38803,155212008,473,0,0
S,38804,155216008,488,0,0
S,38805,155220012,503,0,0
S,38806,155224008,510,0,0
S,38807,155228008,510,0,0
S,38808,155232008,595,0,0
S,38809,155236008,680,0,0
S,38810,155240008,765,0,0
S,38811,155244008,680,0,0
S,38812,155248008,595,0,0
S,38813,155252008,510,0,0
S,38814,155256008,510,0,0
S,38815,155260008,494,0,0
S,38816,155264008,478,0,0
S,38817,155268012,462,0,0
S,38818,155272008,445,0,0
S,38819,155276008,462,0,0
S,38820,155280008,478,0,0
S,38821,155284012,494,0,0
S,38822,155288008,510,0,0
S,38823,155292008,510,0,0
S,38824,155296008,510,0,0
S,38825,155300012,509,0,0
S,38826,155304008,509,0,0
S,38827,155308008,509,0,0
S,38828,155312008,509,0,0
S,38829,155316012,509,0,0
S,38830,155320008,509,0,0
S,38831,155324008,509,0,0
S,38832,155328012,512,0,0
S,38833,155332008,518,0,0
S,38834,155336012,523,0,0
S,38835,155340008,528,0,0
S,38836,155344008,533,0,0
S,38837,155348008,539,0,0
S,38838,155352008,544,0,0
S,38839,155356008,549,0,0
S,38840,155360008,554,0,0
S,38841,155364008,560,0,0
S,38842,155368008,565,0,0
S,38843,155372008,570,0,0
S,38844,155376012,575,0,0
S,38845,155380008,580,0,0
S,38846,155384008,586,0,0
S,38847,155388008,591,0,0
S,38848,155392008,591,0,0
S,38849,155396012,586,0,0
S,38850,155400008,579,0,0
S,38851,155404008,574,0,0
S,38852,155408008,569,0,0
S,38853,155412008,564,0,0
S,38854,155416008,559,0,0
S,38855,155420008,553,0,0
S,38856,155424008,548,0,0
S,38857,155428008,543,0,0
S,38858,155432008,538,0,0
S,38859,155436008,532,0,0
S,38860,155440008,527,0,0
S,38861,155444012,522,0,0
S,38862,155448008,517,0,0
S,38863,155452008,511,0,0
S,38864,155456008,508,0,0
S,38865,155460008,508,0,0
S,38866,155464008,508,0,0
S,38867,155468008,508,0,0
S,38868,155472008,508,0,0
S,38869,155476008,508,0,0
S,38870,155480008,508,0,0
S,38871,155484008,508,0,0
S,38872,155488008,508,0,0
S,38873,155492008,508,0,0
S,38874,155496008,508,0,0
S,38875,155500008,507,0,0
S,38876,155504008,507,0,0
S,38877,155508008,507,0,0
S,38878,155512008,507,0,0
S,38879,155516008,507,0,0
S,38880,155520012,507,0,0
S,38881,155524008,507,0,0
S,38882,155528008,507,0,0
S,38883,155532008,507,0,0
S,38884,155536008,507,0,0
S,38885,155540008,507,0,0
S,38886,155544008,507,0,0
S,38887,155548008,507,0,0
S,38888,155552008,507,0,0
S,38889,155556008,507,0,0
S,38890,155560008,507,0,0
S,38891,155564012,507,0,0
S,38892,155568008,507,0,0
S,38893,155572008,507,0,0
S,38894,155576008,507,0,0
S,38895,155580012,507,0,0
S,38896,155584008,510,0,0
S,38897,155588008,514,0,0
S,38898,155592008,518,0,0
S,38899,155596008,521,0,0
S,38900,155600008,524,0,0
S,38901,155604008,528,0,0
S,38902,155608008,532,0,0
S,38903,155612008,532,0,0
S,38904,155616008,528,0,0
S,38905,155620012,524,0,0
S,38906,155624008,520,0,0
S,38907,155628012,517,0,0
S,38908,155632008,513,0,0
S,38909,155636008,509,0,0
S,38910,155640008,506,0,0
S,38911,155644008,506,0,0
S,38912,155648008,506,0,0
S,38913,155652008,506,0,0
S,38914,155656008,506,0,0
S,38915,155660008,506,0,0
S,38916,155664012,506,0,0
S,38917,155668012,506,0,0
S,38918,155672008,506,0,0
S,38919,155676008,506,0,0
S,38920,155680008,499,0,0
S,38921,155684008,484,0,0
S,38922,155688008,469,0,0
S,38923,155692008,469,0,0
S,38924,155696012,484,0,0
S,38925,155700008,498,0,0
S,38926,155704008,505,0,0
S,38927,155708008,505,0,0
S,38928,155712008,590,0,0
S,38929,155716008,675,0,0
S,38930,155720012,759,0,0
S,38931,155724008,675,0,0
S,38932,155728008,590,0,0
S,38933,155732012,505,0,0
S,38934,155736012,505,0,0
S,38935,155740008,489,0,0
S,38936,155744008,473,0,0
S,38937,155748008,457,0,0
S,38938,155752008,440,0,0
S,38939,155756008,457,0,0
S,38940,155760012,473,0,0
S,38941,155764008,489,0,0
S,38942,155768008,505,0,0
S,38943,155772008,505,0,0
S,38944,155776012,505,0,0
S,38945,155780008,505,0,0
S,38946,155784008,505,0,0
S,38947,155788012,505,0,0
S,38948,155792008,505,0,0
S,38949,155796008,505,0,0
S,38950,155800008,504,0,0
S,38951,155804012,504,0,0
S,38952,155808008,507,0,0
S,38953,155812008,513,0,0
S,38954,155816008,518,0,0
S,38955,155820008,523,0,0
S,38956,155824008,528,0,0
S,38957,155828012,534,0,0
S,38958,155832008,539,0,0
S,38959,155836012,544,0,0
S,38960,155840008,549,0,0
S,38961,155844008,555,0,0
S,38962,155848008,560,0,0
S,38963,155852008,565,0,0
S,38964,155856008,570,0,0
S,38965,155860008,575,0,0
S,38966,155864012,581,0,0
S,38967,155868008,586,0,0
S,38968,155872008,586,0,0
S,38969,155876008,581,0,0
S,38970,155880008,575,0,0
S,38971,155884008,570,0,0
S,38972,155888008,565,0,0
S,38973,155892012,560,0,0
S,38974,155896008,555,0,0
S,38975,155900008,548,0,0
S,38976,155904012,543,0,0
S,38977,155908008,538,0,0
S,38978,155912008,533,0,0
S,38979,155916012,527,0,0
S,38980,155920008,522,0,0
S,38981,155924008,517,0,0
S,38982,155928008,512,0,0
S,38983,155932008,506,0,0
S,38984,155936008,503,0,0
S,38985,155940012,503,0,0
S,38986,155944008,503,0,0
S,38987,155948008,503,0,0
S,38988,155952008,503,0,0
S,38989,155956008,503,0,0
S,38990,155960008,503,0,0
S,38991,155964008,503,0,0
S,38992,155968008,503,0,0
S,38993,155972008,503,0,0
S,38994,155976008,503,0,0
S,38995,155980008,503,0,0
S,38996,155984012,503,0,0
S,38997,155988008,503,0,0
S,38998,155992008,503,0,0
S,38999,155996008,503,0,0
S,39000,156000008,502,0,0
S,39001,156004012,502,0,0
S,39002,156008008,502,0,0
S,39003,156012008,502,0,0
S,39004,156016008,502,0,0
S,39005,156020008,502,0,0
S,39006,156024012,502,0,0
S,39007,156028008,502,0,0
